ID,Column Name,Justification (optional)
48348,Deaths,non-numerical
48442,Deaths,non-numerical
48464,Deaths,non-numerical
48585,Deaths,non-numerical
48605,Deaths,non-numerical
48795,Deaths,non-numerical
48859,Deaths,non-numerical
48906,Deaths,non-numerical
48986,Deaths,non-numerical
49005,Deaths,non-numerical
37,Recovered,non-numerical
84,Recovered,non-numerical
166,Recovered,non-numerical
256,Recovered,non-numerical
288,Recovered,non-numerical
376,Recovered,non-numerical
391,Recovered,non-numerical
392,Recovered,non-numerical
493,Recovered,non-numerical
518,Recovered,non-numerical
585,Recovered,non-numerical
633,Recovered,non-numerical
868,Recovered,non-numerical
874,Recovered,non-numerical
1042,Recovered,non-numerical
1242,Recovered,non-numerical
1318,Recovered,non-numerical
1562,Recovered,non-numerical
1714,Recovered,non-numerical
1716,Recovered,non-numerical
1736,Recovered,non-numerical
1752,Recovered,non-numerical
1900,Recovered,non-numerical
1925,Recovered,non-numerical
2025,Recovered,non-numerical
2059,Recovered,non-numerical
2244,Recovered,non-numerical
2269,Recovered,non-numerical
2309,Recovered,non-numerical
2324,Recovered,non-numerical
2347,Recovered,non-numerical
2582,Recovered,non-numerical
2715,Recovered,non-numerical
2939,Recovered,non-numerical
2951,Recovered,non-numerical
2958,Recovered,non-numerical
2991,Recovered,non-numerical
3142,Recovered,non-numerical
3255,Recovered,non-numerical
3358,Recovered,non-numerical
3521,Recovered,non-numerical
3532,Recovered,non-numerical
3654,Recovered,non-numerical
3698,Recovered,non-numerical
3818,Recovered,non-numerical
3860,Recovered,non-numerical
3978,Recovered,non-numerical
4094,Recovered,non-numerical
4110,Recovered,non-numerical
4203,Recovered,non-numerical
4237,Recovered,non-numerical
4307,Recovered,non-numerical
4487,Recovered,non-numerical
4496,Recovered,non-numerical
4507,Recovered,non-numerical
4532,Recovered,non-numerical
4605,Recovered,non-numerical
4840,Recovered,non-numerical
5110,Recovered,non-numerical
5125,Recovered,non-numerical
5192,Recovered,non-numerical
5588,Recovered,non-numerical
5746,Recovered,non-numerical
5799,Recovered,non-numerical
5802,Recovered,non-numerical
5807,Recovered,non-numerical
5871,Recovered,non-numerical
5880,Recovered,non-numerical
6045,Recovered,non-numerical
6065,Recovered,non-numerical
6116,Recovered,non-numerical
6132,Recovered,non-numerical
6154,Recovered,non-numerical
6165,Recovered,non-numerical
6241,Recovered,non-numerical
6415,Recovered,non-numerical
6449,Recovered,non-numerical
6462,Recovered,non-numerical
6464,Recovered,non-numerical
6486,Recovered,non-numerical
6540,Recovered,non-numerical
6606,Recovered,non-numerical
6650,Recovered,non-numerical
6702,Recovered,non-numerical
6787,Recovered,non-numerical
6822,Recovered,non-numerical
6843,Recovered,non-numerical
6882,Recovered,non-numerical
6910,Recovered,non-numerical
7019,Recovered,non-numerical
7033,Recovered,non-numerical
7040,Recovered,non-numerical
7049,Recovered,non-numerical
7102,Recovered,non-numerical
7215,Recovered,non-numerical
7281,Recovered,non-numerical
7425,Recovered,non-numerical
7508,Recovered,non-numerical
7511,Recovered,non-numerical
7751,Recovered,non-numerical
7806,Recovered,non-numerical
7926,Recovered,non-numerical
7936,Recovered,non-numerical
8015,Recovered,non-numerical
8164,Recovered,non-numerical
8274,Recovered,non-numerical
8415,Recovered,non-numerical
8433,Recovered,non-numerical
8439,Recovered,non-numerical
8451,Recovered,non-numerical
8530,Recovered,non-numerical
8601,Recovered,non-numerical
8625,Recovered,non-numerical
8704,Recovered,non-numerical
8709,Recovered,non-numerical
8777,Recovered,non-numerical
8784,Recovered,non-numerical
8867,Recovered,non-numerical
9011,Recovered,non-numerical
9015,Recovered,non-numerical
9036,Recovered,non-numerical
9040,Recovered,non-numerical
9049,Recovered,non-numerical
9075,Recovered,non-numerical
9108,Recovered,non-numerical
9121,Recovered,non-numerical
9162,Recovered,non-numerical
9186,Recovered,non-numerical
9243,Recovered,non-numerical
9340,Recovered,non-numerical
9375,Recovered,non-numerical
9379,Recovered,non-numerical
9381,Recovered,non-numerical
9383,Recovered,non-numerical
9456,Recovered,non-numerical
9527,Recovered,non-numerical
9623,Recovered,non-numerical
9679,Recovered,non-numerical
9704,Recovered,non-numerical
9817,Recovered,non-numerical
9883,Recovered,non-numerical
9997,Recovered,non-numerical
10238,Recovered,non-numerical
10245,Recovered,non-numerical
10321,Recovered,non-numerical
10422,Recovered,non-numerical
10548,Recovered,non-numerical
10557,Recovered,non-numerical
10608,Recovered,non-numerical
10782,Recovered,non-numerical
10845,Recovered,non-numerical
10890,Recovered,non-numerical
11018,Recovered,non-numerical
11086,Recovered,non-numerical
11094,Recovered,non-numerical
11105,Recovered,non-numerical
11261,Recovered,non-numerical
11286,Recovered,non-numerical
11296,Recovered,non-numerical
11337,Recovered,non-numerical
11357,Recovered,non-numerical
11423,Recovered,non-numerical
11484,Recovered,non-numerical
11488,Recovered,non-numerical
11550,Recovered,non-numerical
11685,Recovered,non-numerical
11900,Recovered,non-numerical
11981,Recovered,non-numerical
12034,Recovered,non-numerical
12071,Recovered,non-numerical
12243,Recovered,non-numerical
12351,Recovered,non-numerical
12361,Recovered,non-numerical
12443,Recovered,non-numerical
12544,Recovered,non-numerical
12642,Recovered,non-numerical
12692,Recovered,non-numerical
12755,Recovered,non-numerical
12799,Recovered,non-numerical
12811,Recovered,non-numerical
12917,Recovered,non-numerical
13220,Recovered,non-numerical
13237,Recovered,non-numerical
13279,Recovered,non-numerical
13310,Recovered,non-numerical
13338,Recovered,non-numerical
13345,Recovered,non-numerical
13383,Recovered,non-numerical
13496,Recovered,non-numerical
13629,Recovered,non-numerical
13677,Recovered,non-numerical
13678,Recovered,non-numerical
13715,Recovered,non-numerical
13758,Recovered,non-numerical
13784,Recovered,non-numerical
13975,Recovered,non-numerical
14256,Recovered,non-numerical
14261,Recovered,non-numerical
14410,Recovered,non-numerical
14460,Recovered,non-numerical
14553,Recovered,non-numerical
14566,Recovered,non-numerical
14632,Recovered,non-numerical
14647,Recovered,non-numerical
14671,Recovered,non-numerical
14753,Recovered,non-numerical
14807,Recovered,non-numerical
14811,Recovered,non-numerical
14843,Recovered,non-numerical
14848,Recovered,non-numerical
14936,Recovered,non-numerical
14946,Recovered,non-numerical
14947,Recovered,non-numerical
14959,Recovered,non-numerical
15011,Recovered,non-numerical
15134,Recovered,non-numerical
15145,Recovered,non-numerical
15188,Recovered,non-numerical
15218,Recovered,non-numerical
15300,Recovered,non-numerical
15675,Recovered,non-numerical
15683,Recovered,non-numerical
15847,Recovered,non-numerical
15885,Recovered,non-numerical
15909,Recovered,non-numerical
15911,Recovered,non-numerical
15917,Recovered,non-numerical
15964,Recovered,non-numerical
16075,Recovered,non-numerical
16177,Recovered,non-numerical
16234,Recovered,non-numerical
16263,Recovered,non-numerical
16275,Recovered,non-numerical
16348,Recovered,non-numerical
16448,Recovered,non-numerical
16579,Recovered,non-numerical
16624,Recovered,non-numerical
16705,Recovered,non-numerical
16777,Recovered,non-numerical
16920,Recovered,non-numerical
16952,Recovered,non-numerical
16977,Recovered,non-numerical
16995,Recovered,non-numerical
17004,Recovered,non-numerical
17088,Recovered,non-numerical
17090,Recovered,non-numerical
17227,Recovered,non-numerical
17252,Recovered,non-numerical
17277,Recovered,non-numerical
17301,Recovered,non-numerical
17382,Recovered,non-numerical
17396,Recovered,non-numerical
17415,Recovered,non-numerical
17572,Recovered,non-numerical
17603,Recovered,non-numerical
17607,Recovered,non-numerical
17618,Recovered,non-numerical
17624,Recovered,non-numerical
17637,Recovered,non-numerical
17700,Recovered,non-numerical
17771,Recovered,non-numerical
17821,Recovered,non-numerical
17849,Recovered,non-numerical
17894,Recovered,non-numerical
17954,Recovered,non-numerical
17955,Recovered,non-numerical
18084,Recovered,non-numerical
18142,Recovered,non-numerical
18157,Recovered,non-numerical
18186,Recovered,non-numerical
18257,Recovered,non-numerical
18412,Recovered,non-numerical
18418,Recovered,non-numerical
18437,Recovered,non-numerical
18543,Recovered,non-numerical
18548,Recovered,non-numerical
18609,Recovered,non-numerical
18616,Recovered,non-numerical
18643,Recovered,non-numerical
18806,Recovered,non-numerical
18813,Recovered,non-numerical
18857,Recovered,non-numerical
18863,Recovered,non-numerical
19029,Recovered,non-numerical
19056,Recovered,non-numerical
19118,Recovered,non-numerical
19194,Recovered,non-numerical
19220,Recovered,non-numerical
19355,Recovered,non-numerical
19367,Recovered,non-numerical
19423,Recovered,non-numerical
19451,Recovered,non-numerical
19555,Recovered,non-numerical
19570,Recovered,non-numerical
19587,Recovered,non-numerical
19607,Recovered,non-numerical
19609,Recovered,non-numerical
19651,Recovered,non-numerical
19695,Recovered,non-numerical
19787,Recovered,non-numerical
19802,Recovered,non-numerical
19804,Recovered,non-numerical
19829,Recovered,non-numerical
19868,Recovered,non-numerical
19946,Recovered,non-numerical
19980,Recovered,non-numerical
20010,Recovered,non-numerical
20025,Recovered,non-numerical
20033,Recovered,non-numerical
20038,Recovered,non-numerical
20110,Recovered,non-numerical
20127,Recovered,non-numerical
20172,Recovered,non-numerical
20213,Recovered,non-numerical
20260,Recovered,non-numerical
20331,Recovered,non-numerical
20387,Recovered,non-numerical
20396,Recovered,non-numerical
20490,Recovered,non-numerical
20495,Recovered,non-numerical
20543,Recovered,non-numerical
20603,Recovered,non-numerical
20678,Recovered,non-numerical
20690,Recovered,non-numerical
20701,Recovered,non-numerical
20722,Recovered,non-numerical
20748,Recovered,non-numerical
20756,Recovered,non-numerical
20847,Recovered,non-numerical
20849,Recovered,non-numerical
20865,Recovered,non-numerical
20887,Recovered,non-numerical
20912,Recovered,non-numerical
20928,Recovered,non-numerical
20957,Recovered,non-numerical
20971,Recovered,non-numerical
21120,Recovered,non-numerical
21168,Recovered,non-numerical
21414,Recovered,non-numerical
21515,Recovered,non-numerical
21520,Recovered,non-numerical
21585,Recovered,non-numerical
21706,Recovered,non-numerical
21740,Recovered,non-numerical
21751,Recovered,non-numerical
21777,Recovered,non-numerical
21796,Recovered,non-numerical
21883,Recovered,non-numerical
21889,Recovered,non-numerical
21949,Recovered,non-numerical
21961,Recovered,non-numerical
21974,Recovered,non-numerical
22084,Recovered,non-numerical
22146,Recovered,non-numerical
22182,Recovered,non-numerical
22221,Recovered,non-numerical
22251,Recovered,non-numerical
22311,Recovered,non-numerical
22343,Recovered,non-numerical
22509,Recovered,non-numerical
22528,Recovered,non-numerical
22556,Recovered,non-numerical
22587,Recovered,non-numerical
22596,Recovered,non-numerical
22634,Recovered,non-numerical
22637,Recovered,non-numerical
22728,Recovered,non-numerical
22743,Recovered,non-numerical
22927,Recovered,non-numerical
22951,Recovered,non-numerical
22978,Recovered,non-numerical
23014,Recovered,non-numerical
23037,Recovered,non-numerical
23043,Recovered,non-numerical
23061,Recovered,non-numerical
23114,Recovered,non-numerical
23152,Recovered,non-numerical
23176,Recovered,non-numerical
23219,Recovered,non-numerical
23234,Recovered,non-numerical
23283,Recovered,non-numerical
23288,Recovered,non-numerical
23420,Recovered,non-numerical
23421,Recovered,non-numerical
23593,Recovered,non-numerical
23777,Recovered,non-numerical
23841,Recovered,non-numerical
23937,Recovered,non-numerical
23944,Recovered,non-numerical
23981,Recovered,non-numerical
24086,Recovered,non-numerical
24087,Recovered,non-numerical
24115,Recovered,non-numerical
24140,Recovered,non-numerical
24384,Recovered,non-numerical
24423,Recovered,non-numerical
24544,Recovered,non-numerical
24556,Recovered,non-numerical
24622,Recovered,non-numerical
24652,Recovered,non-numerical
24836,Recovered,non-numerical
24886,Recovered,non-numerical
24933,Recovered,non-numerical
25055,Recovered,non-numerical
25103,Recovered,non-numerical
25170,Recovered,non-numerical
25189,Recovered,non-numerical
25198,Recovered,non-numerical
25227,Recovered,non-numerical
25230,Recovered,non-numerical
25231,Recovered,non-numerical
25253,Recovered,non-numerical
25331,Recovered,non-numerical
25338,Recovered,non-numerical
25344,Recovered,non-numerical
25364,Recovered,non-numerical
25397,Recovered,non-numerical
25412,Recovered,non-numerical
25493,Recovered,non-numerical
25553,Recovered,non-numerical
25644,Recovered,non-numerical
25647,Recovered,non-numerical
25720,Recovered,non-numerical
25777,Recovered,non-numerical
25785,Recovered,non-numerical
25824,Recovered,non-numerical
25844,Recovered,non-numerical
25861,Recovered,non-numerical
25863,Recovered,non-numerical
25875,Recovered,non-numerical
25905,Recovered,non-numerical
25913,Recovered,non-numerical
25921,Recovered,non-numerical
25957,Recovered,non-numerical
25986,Recovered,non-numerical
26009,Recovered,non-numerical
26035,Recovered,non-numerical
26079,Recovered,non-numerical
26147,Recovered,non-numerical
26154,Recovered,non-numerical
26170,Recovered,non-numerical
26453,Recovered,non-numerical
26557,Recovered,non-numerical
26611,Recovered,non-numerical
26647,Recovered,non-numerical
26674,Recovered,non-numerical
26714,Recovered,non-numerical
26727,Recovered,non-numerical
26728,Recovered,non-numerical
26778,Recovered,non-numerical
26798,Recovered,non-numerical
26823,Recovered,non-numerical
26909,Recovered,non-numerical
26928,Recovered,non-numerical
27076,Recovered,non-numerical
27102,Recovered,non-numerical
27131,Recovered,non-numerical
27147,Recovered,non-numerical
27211,Recovered,non-numerical
27427,Recovered,non-numerical
27459,Recovered,non-numerical
27580,Recovered,non-numerical
27673,Recovered,non-numerical
27689,Recovered,non-numerical
27830,Recovered,non-numerical
27867,Recovered,non-numerical
27935,Recovered,non-numerical
27947,Recovered,non-numerical
28010,Recovered,non-numerical
28031,Recovered,non-numerical
28032,Recovered,non-numerical
28047,Recovered,non-numerical
28052,Recovered,non-numerical
28086,Recovered,non-numerical
28253,Recovered,non-numerical
28270,Recovered,non-numerical
28321,Recovered,non-numerical
28376,Recovered,non-numerical
28398,Recovered,non-numerical
28400,Recovered,non-numerical
28592,Recovered,non-numerical
28616,Recovered,non-numerical
28657,Recovered,non-numerical
28677,Recovered,non-numerical
28699,Recovered,non-numerical
28715,Recovered,non-numerical
28720,Recovered,non-numerical
28739,Recovered,non-numerical
28764,Recovered,non-numerical
28783,Recovered,non-numerical
28836,Recovered,non-numerical
28963,Recovered,non-numerical
29038,Recovered,non-numerical
29047,Recovered,non-numerical
29124,Recovered,non-numerical
29326,Recovered,non-numerical
29334,Recovered,non-numerical
29345,Recovered,non-numerical
29346,Recovered,non-numerical
29510,Recovered,non-numerical
29578,Recovered,non-numerical
29737,Recovered,non-numerical
29777,Recovered,non-numerical
29873,Recovered,non-numerical
29934,Recovered,non-numerical
30035,Recovered,non-numerical
30121,Recovered,non-numerical
30162,Recovered,non-numerical
30168,Recovered,non-numerical
30171,Recovered,non-numerical
30188,Recovered,non-numerical
30303,Recovered,non-numerical
30361,Recovered,non-numerical
30375,Recovered,non-numerical
30431,Recovered,non-numerical
30861,Recovered,non-numerical
30870,Recovered,non-numerical
30913,Recovered,non-numerical
31072,Recovered,non-numerical
31147,Recovered,non-numerical
31160,Recovered,non-numerical
31334,Recovered,non-numerical
31364,Recovered,non-numerical
31375,Recovered,non-numerical
31436,Recovered,non-numerical
31485,Recovered,non-numerical
31511,Recovered,non-numerical
31543,Recovered,non-numerical
31551,Recovered,non-numerical
31659,Recovered,non-numerical
31707,Recovered,non-numerical
31712,Recovered,non-numerical
31725,Recovered,non-numerical
31740,Recovered,non-numerical
31774,Recovered,non-numerical
31779,Recovered,non-numerical
31840,Recovered,non-numerical
31886,Recovered,non-numerical
32073,Recovered,non-numerical
32207,Recovered,non-numerical
32252,Recovered,non-numerical
32306,Recovered,non-numerical
32324,Recovered,non-numerical
